event_id,customer_id,product_id,event_type,timestamp
E001548,C000405,P00268,view,2024-03-05T01:41:00
E005782,C000629,P00037,view,2024-03-05T01:59:00
E002541,C000217,P00071,view,2024-03-05T01:59:00
E004623,C000572,P00259,purchase,2024-03-05T04:18:00
E004915,C000577,P00388,view,2024-03-05T04:33:00
E003375,C000006,P00188,view,2024-03-05T05:40:00
E001342,C000253,P00033,cart,2024-03-05T06:14:00
E001527,C000472,P00357,view,2024-03-05T06:59:00
E000646,C000488,P00110,view,2024-03-05T07:13:00
E001442,C000438,P00242,view,2024-03-05T07:48:00
E004343,C000577,P00418,view,2024-03-05T07:52:00
E003846,C000074,P00260,cart,2024-03-05T08:28:00
E000802,C000287,P00037,view,2024-03-05T08:39:00
E000099,C000573,P00113,view,2024-03-05T09:05:00
E004179,C000473,P00388,view,2024-03-05T09:41:00
E001522,C000013,P00108,view,2024-03-05T09:46:00
E002362,C000470,P00345,purchase,2024-03-05T10:01:00
E003473,C000122,P00124,cart,2024-03-05T10:14:00
E002794,C000540,P00047,view,2024-03-05T10:26:00
E004713,C000201,P00151,view,2024-03-05T12:17:00
E005810,C000108,P00345,view,2024-03-05T12:26:00
E002647,C000655,P00239,view,2024-03-05T12:36:00
E000072,C000570,P00393,purchase,2024-03-05T12:43:00
E003040,C000733,P00413,purchase,2024-03-05T13:01:00
E001391,C000777,P00392,purchase,2024-03-05T13:16:00
E003036,C000207,P00372,view,2024-03-05T14:32:00
E002490,C000293,P00278,purchase,2024-03-05T15:54:00
E004974,C000603,P00050,view,2024-03-05T16:44:00
E002223,C000063,P00162,view,2024-03-05T17:25:00
E005213,C000360,P00116,view,2024-03-05T18:13:00
E004998,C000483,P00220,view,2024-03-05T18:28:00
E003938,C000643,P00329,view,2024-03-05T19:46:00
E000692,C000321,P00440,view,2024-03-05T19:48:00
E003225,C000640,P00343,view,2024-03-05T19:56:00
E004066,C000361,P00269,purchase,2024-03-05T20:06:00
E001108,C000721,P00142,view,2024-03-05T21:08:00
E001854,C000743,P00438,view,2024-03-05T22:37:00
E000626,C000100,P00147,view,2024-03-05T23:00:00
E003344,C000469,P00146,purchase,2024-03-05T23:46:00
E001098,C000541,P00135,purchase,2024-03-06T00:39:00
E004162,C000320,P00316,cart,2024-03-06T01:27:00
E000552,C000644,P00079,view,2024-03-06T01:44:00
E005575,C000232,P00390,view,2024-03-06T02:11:00
E005321,C000381,P00194,view,2024-03-06T02:15:00
E001382,C000396,P00128,view,2024-03-06T02:29:00
E004588,C000777,P00378,purchase,2024-03-06T02:37:00
E005580,C000625,P00153,view,2024-03-06T02:57:00
E002650,C000135,P00342,view,2024-03-06T03:12:00
E000556,C000766,P00131,view,2024-03-06T04:52:00
E003871,C000639,P00351,view,2024-03-06T05:20:00
E000648,C000366,P00293,cart,2024-03-06T05:39:00
E004350,C000354,P00298,cart,2024-03-06T05:56:00
E004341,C000687,P00161,view,2024-03-06T07:55:00
E000033,C000074,P00397,purchase,2024-03-06T08:02:00
E001113,C000494,P00239,view,2024-03-06T08:03:00
E005237,C000347,P00022,cart,2024-03-06T08:36:00
E004201,C000277,P00096,view,2024-03-06T08:41:00
E005885,C000526,P00483,view,2024-03-06T09:18:00
E001201,C000247,P00182,view,2024-03-06T09:23:00
E002963,C000529,P00393,view,2024-03-06T09:29:00
E003886,C000558,P00117,view,2024-03-06T09:57:00
E000359,C000121,P00034,view,2024-03-06T10:06:00
E000084,C000507,P00290,purchase,2024-03-06T10:14:00
E002012,C000342,P00466,purchase,2024-03-06T10:25:00
E003126,C000320,P00390,purchase,2024-03-06T11:10:00
E003677,C000461,P00253,view,2024-03-06T11:46:00
E000253,C000617,P00044,cart,2024-03-06T12:41:00
E002683,C000506,P00057,view,2024-03-06T13:32:00
E004784,C000685,P00462,cart,2024-03-06T13:39:00
E001005,C000057,P00414,view,2024-03-06T13:59:00
E005741,C000751,P00232,view,2024-03-06T14:49:00
E005248,C000760,P00486,view,2024-03-06T15:47:00
E004292,C000694,P00309,view,2024-03-06T15:55:00
E002333,C000283,P00047,view,2024-03-06T16:09:00
E004036,C000637,P00403,purchase,2024-03-06T16:29:00
E000381,C000188,P00154,view,2024-03-06T16:36:00
E004089,C000479,P00416,view,2024-03-06T17:18:00
E001879,C000464,P00414,cart,2024-03-06T17:24:00
E003876,C000010,P00431,cart,2024-03-06T17:27:00
E005679,C000130,P00172,purchase,2024-03-06T18:01:00
E001094,C000684,P00438,view,2024-03-06T18:25:00
E003907,C000167,P00021,view,2024-03-06T18:59:00
E003898,C000555,P00410,view,2024-03-06T19:05:00
E002214,C000681,P00252,view,2024-03-06T19:39:00
E005787,C000060,P00100,view,2024-03-06T19:57:00
E004580,C000505,P00455,purchase,2024-03-06T20:26:00
E003497,C000742,P00080,purchase,2024-03-06T20:31:00
E002791,C000056,P00259,view,2024-03-06T20:38:00
E001701,C000039,P00435,view,2024-03-06T21:24:00
E003787,C000355,P00476,purchase,2024-03-06T21:29:00
E001479,C000398,P00163,view,2024-03-06T21:54:00
E002727,C000582,P00012,view,2024-03-06T22:58:00
E003210,C000163,P00335,view,2024-03-06T23:43:00
E000564,C000570,P00351,view,2024-03-06T23:46:00
E001114,C000173,P00006,view,2024-03-07T00:00:00
E002467,C000758,P00444,purchase,2024-03-07T00:19:00
E002796,C000355,P00108,view,2024-03-07T01:00:00
E005436,C000665,P00495,view,2024-03-07T01:08:00
E001882,C000327,P00306,view,2024-03-07T01:20:00
E003532,C000538,P00278,view,2024-03-07T01:28:00
E003406,C000537,P00052,purchase,2024-03-07T03:17:00
E004708,C000538,P00485,view,2024-03-07T03:22:00
E005961,C000280,P00242,view,2024-03-07T04:09:00
E004164,C000733,P00377,view,2024-03-07T04:15:00
E005239,C000577,P00137,view,2024-03-07T04:17:00
E000495,C000319,P00348,view,2024-03-07T05:22:00
E005572,C000770,P00369,view,2024-03-07T05:43:00
E004529,C000392,P00040,cart,2024-03-07T06:08:00
E004852,C000431,P00436,view,2024-03-07T06:14:00
E000798,C000430,P00089,view,2024-03-07T06:19:00
E004937,C000214,P00239,purchase,2024-03-07T06:46:00
E005133,C000151,P00045,view,2024-03-07T07:13:00
E005627,C000589,P00484,view,2024-03-07T07:25:00
E003868,C000354,P00181,cart,2024-03-07T07:27:00
E003392,C000231,P00424,cart,2024-03-07T07:58:00
E000532,C000661,P00299,view,2024-03-07T10:28:00
E005824,C000392,P00405,view,2024-03-07T10:49:00
E001796,C000027,P00285,view,2024-03-07T10:59:00
E001707,C000495,P00295,view,2024-03-07T11:37:00
E004158,C000141,P00095,view,2024-03-07T12:51:00
E004461,C000223,P00475,view,2024-03-07T12:53:00
E004188,C000691,P00260,view,2024-03-07T12:56:00
E002345,C000742,P00436,cart,2024-03-07T13:06:00
E003196,C000612,P00109,view,2024-03-07T14:23:00
E001782,C000710,P00318,view,2024-03-07T14:28:00
E001984,C000621,P00378,view,2024-03-07T15:35:00
E000238,C000590,P00444,view,2024-03-07T16:27:00
E003513,C000734,P00465,view,2024-03-07T16:30:00
E002425,C000154,P00470,view,2024-03-07T16:46:00
E000750,C000793,P00141,view,2024-03-07T17:06:00
E002596,C000135,P00141,view,2024-03-07T17:27:00
E004481,C000430,P00473,view,2024-03-07T17:42:00
E002694,C000062,P00439,view,2024-03-07T17:50:00
E005775,C000670,P00268,view,2024-03-07T17:56:00
E003921,C000374,P00441,cart,2024-03-07T19:19:00
E004691,C000348,P00040,cart,2024-03-07T19:24:00
E004092,C000378,P00179,view,2024-03-07T23:05:00
E000373,C000478,P00300,view,2024-03-07T23:24:00
E003188,C000397,P00409,view,2024-03-08T00:03:00
E000261,C000204,P00267,view,2024-03-08T00:12:00
E004520,C000497,P00258,view,2024-03-08T00:49:00
E002008,C000380,P00045,view,2024-03-08T01:09:00
E004686,C000331,P00439,view,2024-03-08T01:15:00
E003914,C000521,P00283,view,2024-03-08T01:33:00
E001412,C000032,P00225,view,2024-03-08T02:01:00
E004322,C000769,P00376,view,2024-03-08T03:42:00
E004399,C000644,P00074,view,2024-03-08T04:20:00
E002991,C000541,P00451,view,2024-03-08T07:02:00
E002958,C000679,P00423,view,2024-03-08T09:14:00
E002531,C000152,P00176,view,2024-03-08T09:16:00
E000503,C000266,P00162,view,2024-03-08T09:42:00
E001878,C000310,P00469,view,2024-03-08T11:10:00
E003357,C000654,P00167,view,2024-03-08T11:50:00
E002915,C000574,P00399,purchase,2024-03-08T12:07:00
E004087,C000425,P00490,view,2024-03-08T12:48:00
E005660,C000710,P00185,cart,2024-03-08T14:01:00
E002160,C000318,P00165,view,2024-03-08T14:08:00
E001028,C000474,P00345,view,2024-03-08T14:47:00
E004475,C000236,P00048,purchase,2024-03-08T15:34:00
E005302,C000339,P00385,view,2024-03-08T15:49:00
E001915,C000789,P00376,view,2024-03-08T15:55:00
E002618,C000566,P00069,view,2024-03-08T15:59:00
E004802,C000437,P00247,view,2024-03-08T16:24:00
E003396,C000366,P00316,cart,2024-03-08T17:28:00
E000172,C000363,P00433,cart,2024-03-08T18:34:00
E003918,C000074,P00202,cart,2024-03-08T19:24:00
E004323,C000075,P00449,view,2024-03-08T20:09:00
E002545,C000719,P00201,view,2024-03-08T20:33:00
E003780,C000461,P00208,cart,2024-03-08T20:38:00
E005193,C000267,P00494,cart,2024-03-08T20:55:00
E002155,C000080,P00110,cart,2024-03-08T21:06:00
E004127,C000319,P00051,view,2024-03-08T21:11:00
E002638,C000667,P00023,purchase,2024-03-08T21:12:00
E003935,C000251,P00499,view,2024-03-08T21:16:00
E005554,C000329,P00384,cart,2024-03-08T21:17:00
E002573,C000769,P00477,view,2024-03-08T21:49:00
E002491,C000333,P00482,view,2024-03-08T22:08:00
E002217,C000364,P00233,cart,2024-03-08T22:45:00
E003061,C000301,P00437,view,2024-03-08T22:46:00
E003287,C000528,P00287,purchase,2024-03-08T23:00:00
E004683,C000770,P00232,view,2024-03-08T23:04:00
E005007,C000096,P00266,view,2024-03-08T23:50:00
E000203,C000471,P00481,view,2024-03-09T00:17:00
E000461,C000477,P00123,purchase,2024-03-09T01:07:00
E005471,C000347,P00068,view,2024-03-09T01:28:00
E001973,C000317,P00023,cart,2024-03-09T02:37:00
E002698,C000234,P00295,view,2024-03-09T03:42:00
E005724,C000259,P00487,view,2024-03-09T03:47:00
E005964,C000446,P00100,view,2024-03-09T03:54:00
E003628,C000453,P00342,view,2024-03-09T04:55:00
E004375,C000268,P00206,view,2024-03-09T05:05:00
E001496,C000014,P00341,view,2024-03-09T05:10:00
E001409,C000305,P00237,cart,2024-03-09T05:27:00
E005440,C000683,P00219,cart,2024-03-09T05:41:00
E003255,C000693,P00319,view,2024-03-09T05:48:00
E000022,C000742,P00272,view,2024-03-09T05:57:00
E004476,C000160,P00293,view,2024-03-09T05:57:00
E005951,C000165,P00286,view,2024-03-09T06:10:00
E004057,C000264,P00154,view,2024-03-09T06:12:00
E004773,C000520,P00189,view,2024-03-09T06:21:00
E004652,C000421,P00099,cart,2024-03-09T06:31:00
E003722,C000436,P00217,view,2024-03-09T07:01:00
E004843,C000247,P00447,cart,2024-03-09T07:04:00
E001215,C000376,P00242,view,2024-03-09T07:13:00
E001403,C000742,P00049,view,2024-03-09T07:53:00
E000522,C000755,P00409,cart,2024-03-09T08:09:00
E004727,C000247,P00260,view,2024-03-09T08:14:00
E004233,C000579,P00463,view,2024-03-09T09:21:00
E001586,C000652,P00204,view,2024-03-09T10:08:00
E005634,C000222,P00071,view,2024-03-09T10:41:00
E001353,C000264,P00400,cart,2024-03-09T10:57:00
E005022,C000320,P00134,view,2024-03-09T11:31:00
E001456,C000322,P00442,view,2024-03-09T12:08:00
E005639,C000676,P00291,view,2024-03-09T12:09:00
E003104,C000430,P00096,view,2024-03-09T13:12:00
E004834,C000663,P00416,cart,2024-03-09T13:28:00
E000699,C000606,P00052,cart,2024-03-09T13:58:00
E005515,C000032,P00467,purchase,2024-03-09T14:15:00
E001828,C000141,P00479,view,2024-03-09T14:56:00
E002746,C000502,P00001,cart,2024-03-09T14:57:00
E002342,C000586,P00055,view,2024-03-09T15:39:00
E005549,C000129,P00443,view,2024-03-09T17:37:00
E004236,C000700,P00032,view,2024-03-09T17:41:00
E005846,C000066,P00208,view,2024-03-09T18:43:00
E001129,C000616,P00103,view,2024-03-09T19:08:00
E001755,C000700,P00381,purchase,2024-03-09T19:38:00
E004952,C000673,P00147,view,2024-03-09T19:56:00
E005769,C000797,P00275,cart,2024-03-09T21:13:00
E000284,C000385,P00007,cart,2024-03-09T21:28:00
E004638,C000730,P00359,purchase,2024-03-09T22:00:00
E001804,C000416,P00365,view,2024-03-09T22:05:00
E005230,C000335,P00464,purchase,2024-03-09T22:46:00
E003398,C000202,P00492,view,2024-03-09T23:21:00
E001370,C000619,P00445,view,2024-03-09T23:43:00
E001451,C000455,P00338,view,2024-03-10T00:30:00
E004415,C000159,P00455,view,2024-03-10T00:32:00
E004774,C000788,P00452,purchase,2024-03-10T01:23:00
E002212,C000484,P00032,purchase,2024-03-10T01:26:00
E000071,C000472,P00164,view,2024-03-10T01:55:00
E005004,C000036,P00187,view,2024-03-10T03:03:00
E004716,C000161,P00044,purchase,2024-03-10T03:11:00
E000158,C000088,P00084,view,2024-03-10T03:14:00
E005994,C000154,P00349,cart,2024-03-10T03:45:00
E002559,C000672,P00046,view,2024-03-10T04:15:00
E004069,C000282,P00487,view,2024-03-10T04:25:00
E002389,C000754,P00242,view,2024-03-10T05:12:00
E001396,C000271,P00064,cart,2024-03-10T05:42:00
E003116,C000657,P00332,view,2024-03-10T06:43:00
E003149,C000575,P00269,view,2024-03-10T07:01:00
E004155,C000442,P00233,view,2024-03-10T07:16:00
E002446,C000329,P00227,view,2024-03-10T08:22:00
E001301,C000480,P00139,purchase,2024-03-10T08:42:00
E001368,C000134,P00189,view,2024-03-10T08:43:00
E000890,C000168,P00189,view,2024-03-10T09:02:00
E004204,C000681,P00017,cart,2024-03-10T09:33:00
E002302,C000262,P00345,view,2024-03-10T10:16:00
E002271,C000702,P00328,view,2024-03-10T10:18:00
E003194,C000724,P00072,view,2024-03-10T10:27:00
E002892,C000535,P00380,view,2024-03-10T10:51:00
E001438,C000418,P00347,view,2024-03-10T11:10:00
E001924,C000503,P00209,view,2024-03-10T11:53:00
E005874,C000353,P00173,view,2024-03-10T11:59:00
E003852,C000372,P00080,view,2024-03-10T13:28:00
E000687,C000268,P00113,view,2024-03-10T14:02:00
E003153,C000137,P00364,view,2024-03-10T14:21:00
E001298,C000010,P00176,view,2024-03-10T14:38:00
E003844,C000178,P00400,view,2024-03-10T14:54:00
E005136,C000522,P00114,view,2024-03-10T15:00:00
E004272,C000590,P00067,cart,2024-03-10T16:11:00
E004740,C000191,P00172,view,2024-03-10T16:25:00
E000629,C000023,P00191,purchase,2024-03-10T16:49:00
E001245,C000085,P00131,view,2024-03-10T17:03:00
E000849,C000308,P00368,view,2024-03-10T17:10:00
E000252,C000075,P00433,view,2024-03-10T17:22:00
E002413,C000432,P00161,view,2024-03-10T17:28:00
E002553,C000283,P00362,view,2024-03-10T17:38:00
E002421,C000241,P00050,cart,2024-03-10T18:36:00
E004460,C000276,P00117,view,2024-03-10T19:39:00
E000656,C000289,P00111,purchase,2024-03-10T19:46:00
E004961,C000034,P00106,purchase,2024-03-10T20:07:00
E002240,C000479,P00265,view,2024-03-10T20:45:00
E000809,C000165,P00384,view,2024-03-10T21:08:00
E005173,C000646,P00341,view,2024-03-10T21:18:00
E002194,C000520,P00301,cart,2024-03-10T22:19:00
E001238,C000123,P00242,cart,2024-03-10T23:44:00
E001674,C000692,P00449,view,2024-03-11T00:28:00
E002323,C000712,P00097,view,2024-03-11T00:32:00
E000070,C000350,P00375,view,2024-03-11T00:38:00
E002772,C000090,P00022,cart,2024-03-11T01:15:00
E002372,C000751,P00224,view,2024-03-11T01:54:00
E003290,C000605,P00394,purchase,2024-03-11T03:19:00
E001137,C000264,P00472,view,2024-03-11T04:32:00
E002843,C000256,P00078,view,2024-03-11T05:18:00
E001303,C000346,P00078,cart,2024-03-11T05:19:00
E004295,C000306,P00410,purchase,2024-03-11T05:32:00
E003081,C000098,P00031,cart,2024-03-11T06:26:00
E005365,C000725,P00137,view,2024-03-11T07:02:00
E003915,C000700,P00237,view,2024-03-11T07:44:00
E005346,C000086,P00248,cart,2024-03-11T08:11:00
E005082,C000296,P00216,view,2024-03-11T08:12:00
E000873,C000197,P00312,view,2024-03-11T08:44:00
E001552,C000717,P00214,view,2024-03-11T09:11:00
E004132,C000398,P00331,cart,2024-03-11T10:03:00
E003861,C000267,P00216,view,2024-03-11T10:07:00
E000023,C000711,P00285,purchase,2024-03-11T10:33:00
E005760,C000461,P00244,view,2024-03-11T11:02:00
E000708,C000739,P00292,view,2024-03-11T11:15:00
E004347,C000723,P00091,view,2024-03-11T11:50:00
E004894,C000617,P00199,view,2024-03-11T12:52:00
E002106,C000624,P00468,view,2024-03-11T15:15:00
E000399,C000669,P00484,cart,2024-03-11T15:29:00
E004629,C000363,P00385,view,2024-03-11T15:51:00
E002025,C000564,P00185,view,2024-03-11T16:07:00
E003534,C000333,P00355,purchase,2024-03-11T16:18:00
E005625,C000428,P00120,view,2024-03-11T16:21:00
E000824,C000209,P00272,view,2024-03-11T16:22:00
E000344,C000313,P00407,view,2024-03-11T17:10:00
E003346,C000369,P00295,view,2024-03-11T17:19:00
E000636,C000416,P00018,view,2024-03-11T17:47:00
E004072,C000659,P00462,view,2024-03-11T18:03:00
E001749,C000653,P00437,view,2024-03-11T18:31:00
E001592,C000693,P00130,cart,2024-03-11T19:21:00
E000189,C000044,P00179,view,2024-03-11T20:05:00
E003123,C000324,P00468,view,2024-03-11T21:13:00
E004844,C000226,P00295,view,2024-03-11T22:07:00
E001305,C000475,P00143,view,2024-03-11T22:20:00
E003529,C000559,P00185,cart,2024-03-11T22:28:00
E000411,C000341,P00197,purchase,2024-03-11T22:48:00
E002299,C000232,P00141,view,2024-03-11T23:49:00
E001257,C000129,P00249,view,2024-03-12T00:02:00
E002153,C000288,P00394,view,2024-03-12T00:21:00
E003482,C000035,P00410,view,2024-03-12T00:28:00
E002708,C000783,P00295,cart,2024-03-12T00:40:00
E001641,C000220,P00043,view,2024-03-12T00:55:00
E001993,C000137,P00133,cart,2024-03-12T01:27:00
E001679,C000698,P00256,view,2024-03-12T01:45:00
E004584,C000421,P00349,cart,2024-03-12T02:01:00
E004001,C000533,P00173,view,2024-03-12T02:04:00
E003351,C000451,P00340,view,2024-03-12T02:17:00
E004938,C000135,P00343,cart,2024-03-12T02:23:00
E003156,C000002,P00213,view,2024-03-12T02:56:00
E001472,C000257,P00091,view,2024-03-12T03:31:00
E005965,C000174,P00292,cart,2024-03-12T03:34:00
E002145,C000065,P00473,cart,2024-03-12T05:34:00
E005394,C000457,P00370,cart,2024-03-12T05:38:00
E003610,C000304,P00339,view,2024-03-12T06:01:00
E005802,C000133,P00417,view,2024-03-12T06:10:00
E001086,C000252,P00416,purchase,2024-03-12T06:29:00
E003434,C000725,P00244,purchase,2024-03-12T07:15:00
E000226,C000321,P00380,view,2024-03-12T07:36:00
E005244,C000747,P00382,view,2024-03-12T08:09:00
E005607,C000742,P00392,view,2024-03-12T08:53:00
E002884,C000617,P00105,view,2024-03-12T10:54:00
E004932,C000328,P00118,view,2024-03-12T10:58:00
E005726,C000558,P00027,cart,2024-03-12T11:30:00
E004750,C000553,P00209,purchase,2024-03-12T12:34:00
E001418,C000178,P00276,view,2024-03-12T12:37:00
E000327,C000414,P00488,view,2024-03-12T12:42:00
E004597,C000593,P00387,view,2024-03-12T13:03:00
E003724,C000495,P00386,view,2024-03-12T13:08:00
E002479,C000749,P00498,view,2024-03-12T13:12:00
E003379,C000314,P00270,view,2024-03-12T13:45:00
E000176,C000672,P00160,cart,2024-03-12T14:04:00
E003695,C000100,P00436,view,2024-03-12T14:40:00
E005991,C000008,P00074,view,2024-03-12T14:47:00
E001549,C000111,P00038,cart,2024-03-12T15:42:00
E005299,C000663,P00418,view,2024-03-12T16:46:00
E003521,C000702,P00399,view,2024-03-12T17:16:00
E005510,C000752,P00387,cart,2024-03-12T17:28:00
E002470,C000401,P00143,view,2024-03-12T17:28:00
E002021,C000467,P00000,view,2024-03-12T17:52:00
E005632,C000712,P00162,purchase,2024-03-12T17:57:00
E004149,C000759,P00267,view,2024-03-12T18:01:00
E001922,C000641,P00001,view,2024-03-12T18:25:00
E000264,C000744,P00422,view,2024-03-12T18:47:00
E005939,C000097,P00356,view,2024-03-12T19:00:00
E002134,C000625,P00126,view,2024-03-12T19:16:00
E001243,C000225,P00246,view,2024-03-12T19:31:00
E001478,C000024,P00237,view,2024-03-12T19:43:00
E001430,C000395,P00105,view,2024-03-12T19:51:00
E005841,C000565,P00452,view,2024-03-12T19:58:00
E004793,C000572,P00367,view,2024-03-12T20:00:00
E005075,C000357,P00290,cart,2024-03-12T20:22:00
E001248,C000140,P00345,view,2024-03-12T20:24:00
E001144,C000076,P00046,view,2024-03-12T20:33:00
E003264,C000101,P00234,view,2024-03-12T20:50:00
E003860,C000797,P00223,cart,2024-03-12T20:57:00
E005322,C000298,P00112,view,2024-03-12T21:02:00
E003386,C000251,P00155,view,2024-03-12T21:11:00
E003814,C000304,P00467,view,2024-03-12T23:14:00
E005380,C000723,P00462,purchase,2024-03-12T23:33:00
E003769,C000577,P00298,purchase,2024-03-12T23:45:00
E005049,C000468,P00157,cart,2024-03-13T00:11:00
E002820,C000497,P00416,view,2024-03-13T01:15:00
E004007,C000542,P00439,view,2024-03-13T01:28:00
E000188,C000499,P00497,view,2024-03-13T01:38:00
E002057,C000706,P00008,view,2024-03-13T01:54:00
E002119,C000703,P00246,view,2024-03-13T02:22:00
E001560,C000235,P00264,view,2024-03-13T03:17:00
E001031,C000207,P00428,purchase,2024-03-13T03:35:00
E004914,C000445,P00092,view,2024-03-13T04:49:00
E000048,C000260,P00267,cart,2024-03-13T05:02:00
E002834,C000137,P00151,cart,2024-03-13T05:34:00
E002969,C000494,P00283,purchase,2024-03-13T05:39:00
E001795,C000456,P00230,purchase,2024-03-13T05:51:00
E003252,C000045,P00288,purchase,2024-03-13T07:17:00
E004948,C000532,P00004,view,2024-03-13T07:31:00
E002560,C000058,P00233,view,2024-03-13T08:39:00
E002797,C000152,P00232,purchase,2024-03-13T09:06:00
E000950,C000545,P00195,view,2024-03-13T09:47:00
E005157,C000639,P00066,view,2024-03-13T10:03:00
E005385,C000086,P00215,cart,2024-03-13T10:13:00
E004194,C000028,P00035,purchase,2024-03-13T10:39:00
E003223,C000048,P00372,view,2024-03-13T10:40:00
E001378,C000235,P00353,view,2024-03-13T10:47:00
E002244,C000711,P00410,purchase,2024-03-13T11:06:00
E004856,C000710,P00353,view,2024-03-13T11:28:00
E000766,C000102,P00476,view,2024-03-13T11:44:00
E004810,C000533,P00334,view,2024-03-13T13:46:00
